<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
PPX-TDG,1,20220901,090800,497.0000000,497.0000000,497.0000000,497.0000000
PPX-TDG,1,20220901,090900,497.0500000,497.0500000,497.0500000,497.0500000
PPX-TDG,1,20220901,093300,496.0000000,496.0000000,496.0000000,496.0000000
PPX-TDG,1,20220901,094800,497.0000000,497.0000000,497.0000000,497.0000000
PPX-TDG,1,20220901,100100,494.7500000,494.7500000,491.8000000,491.8000000
PPX-TDG,1,20220901,100200,492.0000000,492.0000000,492.0000000,492.0000000
PPX-TDG,1,20220901,102200,493.0000000,493.0000000,493.0000000,493.0000000
PPX-TDG,1,20220901,102700,491.6000000,491.6000000,491.6000000,491.6000000
PPX-TDG,1,20220901,103100,491.4500000,491.4500000,491.4500000,491.4500000
PPX-TDG,1,20220901,103300,491.2500000,491.2500000,491.2500000,491.2500000
PPX-TDG,1,20220901,103500,490.9500000,490.9500000,490.9500000,490.9500000
PPX-TDG,1,20220901,111100,491.9000000,491.9000000,491.9000000,491.9000000
PPX-TDG,1,20220901,115600,490.0000000,490.0000000,490.0000000,490.0000000
PPX-TDG,1,20220901,121000,489.9000000,489.9000000,489.9000000,489.9000000
PPX-TDG,1,20220901,121200,488.4500000,488.4500000,488.4500000,488.4500000
PPX-TDG,1,20220901,122800,486.2000000,486.2000000,486.2000000,486.2000000
PPX-TDG,1,20220901,122900,486.1500000,486.1500000,486.1500000,486.1500000
PPX-TDG,1,20220901,130500,488.6500000,488.6500000,488.6500000,488.6500000
PPX-TDG,1,20220901,131900,488.3500000,488.3500000,488.3500000,488.3500000
PPX-TDG,1,20220901,132400,488.9000000,488.9000000,488.9000000,488.9000000
PPX-TDG,1,20220901,132700,489.0500000,489.0500000,489.0500000,489.0500000
PPX-TDG,1,20220901,145700,493.4000000,493.4000000,493.4000000,493.4000000
PPX-TDG,1,20220901,150100,493.7000000,493.7000000,493.7000000,493.7000000
PPX-TDG,1,20220901,161300,491.4500000,491.4500000,491.4500000,491.4500000
PPX-TDG,1,20220901,163200,490.0000000,490.0000000,490.0000000,490.0000000
PPX-TDG,1,20220901,170500,489.3000000,489.3000000,489.3000000,489.3000000
PPX-TDG,1,20220901,171700,489.4500000,489.4500000,489.4500000,489.4500000
PPX-TDG,1,20220901,172000,489.9000000,489.9000000,489.9000000,489.9000000
PPX-TDG,1,20220901,174600,488.8000000,488.8000000,488.8000000,488.8000000
PPX-TDG,1,20220901,175200,489.4000000,489.4000000,489.4000000,489.4000000
PPX-TDG,1,20220901,175400,489.6500000,489.6500000,489.6500000,489.6500000
PPX-TDG,1,20220901,180600,490.5000000,490.5000000,490.5000000,490.5000000
PPX-TDG,1,20220901,181000,491.7500000,491.7500000,491.7500000,491.7500000
PPX-TDG,1,20220901,182700,489.5500000,489.5500000,489.5500000,489.5500000
PPX-TDG,1,20220901,182900,490.2500000,490.2500000,490.2500000,490.2500000
PPX-TDG,1,20220901,230300,496.0000000,496.0000000,496.0000000,496.0000000
PPX-TDG,1,20220901,232700,496.0000000,496.0000000,496.0000000,496.0000000
PPX-TDG,1,20220902,100800,494.6500000,494.6500000,494.6500000,494.6500000
PPX-TDG,1,20220902,110000,493.1000000,493.1000000,493.1000000,493.1000000
PPX-TDG,1,20220902,110100,493.4500000,493.4500000,493.4500000,493.4500000
PPX-TDG,1,20220902,110900,495.3500000,495.3500000,495.3500000,495.3500000
PPX-TDG,1,20220902,114400,495.7500000,495.7500000,495.7500000,495.7500000
PPX-TDG,1,20220902,130200,490.2500000,490.2500000,490.2500000,490.2500000
PPX-TDG,1,20220902,131200,489.4500000,489.4500000,489.4500000,489.4500000
PPX-TDG,1,20220902,132200,490.2000000,490.2000000,490.2000000,490.2000000
PPX-TDG,1,20220902,145200,491.7000000,491.7000000,491.7000000,491.7000000
PPX-TDG,1,20220902,154100,497.0500000,497.0500000,497.0500000,497.0500000
PPX-TDG,1,20220902,154800,494.4000000,494.4000000,494.4000000,494.4000000
PPX-TDG,1,20220902,160900,496.9500000,496.9500000,496.9500000,496.9500000
PPX-TDG,1,20220902,162100,497.4000000,497.4000000,497.4000000,497.4000000
PPX-TDG,1,20220902,165300,494.0000000,494.0000000,494.0000000,494.0000000
PPX-TDG,1,20220902,175600,496.9000000,496.9000000,496.9000000,496.9000000
PPX-TDG,1,20220902,181100,497.0500000,497.0500000,497.0500000,497.0500000
PPX-TDG,1,20220902,192300,493.0500000,493.0500000,493.0500000,493.0500000
PPX-TDG,1,20220902,192500,494.3000000,494.3000000,494.3000000,494.3000000
PPX-TDG,1,20220902,193000,493.3000000,493.3000000,493.3000000,493.3000000
PPX-TDG,1,20220902,195500,489.5000000,489.5000000,489.5000000,489.5000000
PPX-TDG,1,20220902,200200,488.4000000,488.4000000,488.4000000,488.4000000
PPX-TDG,1,20220902,200300,488.4000000,488.4000000,488.4000000,488.4000000
PPX-TDG,1,20220902,200400,488.4500000,488.4500000,488.4500000,488.4500000
PPX-TDG,1,20220902,200500,489.0000000,489.0000000,489.0000000,489.0000000
PPX-TDG,1,20220902,202600,485.6500000,485.6500000,485.6500000,485.6500000
PPX-TDG,1,20220902,204100,485.9500000,485.9500000,485.9500000,485.9500000
PPX-TDG,1,20220902,205500,485.0500000,485.0500000,485.0500000,485.0500000
PPX-TDG,1,20220902,212500,486.1000000,486.1000000,486.1000000,486.1000000
PPX-TDG,1,20220902,213700,487.8500000,487.8500000,487.8500000,487.8500000
PPX-TDG,1,20220902,213800,488.5000000,489.6500000,488.5000000,489.6500000
PPX-TDG,1,20220902,213900,490.2000000,490.2000000,490.2000000,490.2000000
PPX-TDG,1,20220902,230300,489.8500000,489.8500000,489.8500000,489.8500000
PPX-TDG,1,20220902,232700,489.8500000,489.8500000,489.8500000,489.8500000
PPX-TDG,1,20220905,090100,486.1500000,486.1500000,486.1500000,486.1500000
PPX-TDG,1,20220905,090700,488.8500000,488.8500000,488.8500000,488.8500000
PPX-TDG,1,20220905,091100,489.0000000,490.0000000,489.0000000,490.0000000
PPX-TDG,1,20220905,091700,490.0000000,490.0000000,490.0000000,490.0000000
PPX-TDG,1,20220905,092900,488.0000000,488.0000000,488.0000000,488.0000000
PPX-TDG,1,20220905,093400,486.0000000,486.0000000,486.0000000,486.0000000
PPX-TDG,1,20220905,094400,486.0000000,486.0000000,486.0000000,486.0000000
PPX-TDG,1,20220905,100700,485.4000000,485.4000000,485.0000000,485.0000000
PPX-TDG,1,20220905,100800,485.0000000,485.0000000,485.0000000,485.0000000
PPX-TDG,1,20220905,102700,485.4500000,486.0500000,485.4500000,486.0500000
PPX-TDG,1,20220905,104600,485.1000000,485.1000000,485.1000000,485.1000000
PPX-TDG,1,20220905,113200,487.4000000,487.4000000,487.4000000,487.4000000
PPX-TDG,1,20220905,114600,488.9500000,488.9500000,488.9500000,488.9500000
PPX-TDG,1,20220905,115600,488.6000000,488.6000000,488.6000000,488.6000000
PPX-TDG,1,20220905,122200,489.5000000,489.5000000,489.5000000,489.5000000
PPX-TDG,1,20220905,122300,489.2500000,489.2500000,489.1500000,489.1500000
PPX-TDG,1,20220905,122600,489.2500000,489.2500000,489.2500000,489.2500000
PPX-TDG,1,20220905,125000,490.6000000,490.6000000,490.6000000,490.6000000
PPX-TDG,1,20220905,130800,490.4500000,490.4500000,490.4500000,490.4500000
PPX-TDG,1,20220905,134800,488.7000000,488.7000000,488.7000000,488.7000000
PPX-TDG,1,20220905,141900,488.3500000,488.3500000,488.3500000,488.3500000
PPX-TDG,1,20220905,154500,491.2500000,491.2500000,491.2500000,491.2500000
PPX-TDG,1,20220905,165500,492.0000000,492.0000000,492.0000000,492.0000000
PPX-TDG,1,20220905,170300,491.7000000,491.7000000,491.7000000,491.7000000
PPX-TDG,1,20220905,171600,491.3000000,491.3000000,491.3000000,491.3000000
PPX-TDG,1,20220905,173500,492.6500000,492.6500000,492.6500000,492.6500000
PPX-TDG,1,20220905,183700,496.6000000,496.6000000,496.6000000,496.6000000
PPX-TDG,1,20220905,191000,495.5000000,495.5000000,495.5000000,495.5000000
PPX-TDG,1,20220905,192100,496.3000000,496.3000000,496.3000000,496.3000000
PPX-TDG,1,20220905,202500,496.6500000,496.6500000,496.6500000,496.6500000
PPX-TDG,1,20220905,230300,495.3500000,495.3500000,495.3500000,495.3500000
PPX-TDG,1,20220905,232700,495.3500000,495.3500000,495.3500000,495.3500000
PPX-TDG,1,20220906,090100,494.8500000,494.8500000,494.8500000,494.8500000
PPX-TDG,1,20220906,092800,495.1500000,495.1500000,495.1500000,495.1500000
PPX-TDG,1,20220906,093100,494.7000000,494.7000000,494.7000000,494.7000000
PPX-TDG,1,20220906,102300,500.0000000,500.0000000,500.0000000,500.0000000
PPX-TDG,1,20220906,105300,499.6500000,499.6500000,499.6500000,499.6500000
PPX-TDG,1,20220906,114200,500.4000000,500.4000000,500.4000000,500.4000000
PPX-TDG,1,20220906,125900,499.3500000,499.3500000,499.3500000,499.3500000
PPX-TDG,1,20220906,155300,498.8500000,498.8500000,498.8500000,498.8500000
PPX-TDG,1,20220906,155600,499.3500000,499.3500000,499.3500000,499.3500000
PPX-TDG,1,20220906,160300,499.9500000,499.9500000,499.9500000,499.9500000
PPX-TDG,1,20220906,171800,496.6000000,496.6000000,496.6000000,496.6000000
PPX-TDG,1,20220906,173000,497.8500000,497.8500000,497.8500000,497.8500000
PPX-TDG,1,20220906,181900,500.1000000,500.1000000,500.1000000,500.1000000
PPX-TDG,1,20220906,221400,496.9000000,496.9000000,496.2500000,496.2500000
PPX-TDG,1,20220906,224200,496.6000000,496.6000000,496.6000000,496.6000000
PPX-TDG,1,20220906,230300,496.3000000,496.3000000,496.3000000,496.3000000
PPX-TDG,1,20220906,232700,496.3000000,496.3000000,496.3000000,496.3000000
PPX-TDG,1,20220907,092200,494.2000000,494.2000000,494.2000000,494.2000000
PPX-TDG,1,20220907,103100,495.4000000,495.4000000,495.4000000,495.4000000
PPX-TDG,1,20220907,103300,495.5500000,495.5500000,495.5500000,495.5500000
PPX-TDG,1,20220907,110000,496.1000000,496.1000000,496.1000000,496.1000000
PPX-TDG,1,20220907,110100,495.8500000,495.8500000,495.8500000,495.8500000
PPX-TDG,1,20220907,110700,497.6500000,497.6500000,497.6500000,497.6500000
PPX-TDG,1,20220907,111300,498.0500000,498.0500000,498.0500000,498.0500000
PPX-TDG,1,20220907,115300,498.4500000,498.4500000,498.4500000,498.4500000
PPX-TDG,1,20220907,121100,497.0000000,497.0000000,497.0000000,497.0000000
PPX-TDG,1,20220907,124900,500.2000000,500.2000000,500.2000000,500.2000000
PPX-TDG,1,20220907,140700,500.8000000,500.8000000,500.8000000,500.8000000
PPX-TDG,1,20220907,144000,500.7000000,500.7000000,500.7000000,500.7000000
PPX-TDG,1,20220907,150300,501.1000000,501.1000000,501.1000000,501.1000000
PPX-TDG,1,20220907,152400,500.8000000,500.8000000,500.8000000,500.8000000
PPX-TDG,1,20220907,154000,503.7000000,503.7000000,503.7000000,503.7000000
PPX-TDG,1,20220907,165600,508.0000000,508.0000000,508.0000000,508.0000000
PPX-TDG,1,20220907,174000,510.9000000,510.9000000,510.9000000,510.9000000
PPX-TDG,1,20220907,174100,510.7000000,510.7000000,510.7000000,510.7000000
PPX-TDG,1,20220907,174200,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220907,175300,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220907,181100,513.0000000,513.0000000,513.0000000,513.0000000
PPX-TDG,1,20220907,183800,512.4000000,512.4000000,512.4000000,512.4000000
PPX-TDG,1,20220907,184200,512.6000000,512.6000000,512.6000000,512.6000000
PPX-TDG,1,20220907,214500,514.8000000,514.8000000,514.8000000,514.8000000
PPX-TDG,1,20220907,223500,515.0000000,515.0000000,515.0000000,515.0000000
PPX-TDG,1,20220907,230300,515.0000000,515.0000000,515.0000000,515.0000000
PPX-TDG,1,20220907,232700,515.0000000,515.0000000,515.0000000,515.0000000
PPX-TDG,1,20220908,102100,511.5000000,511.5000000,511.5000000,511.5000000
PPX-TDG,1,20220908,103100,511.0000000,511.0000000,511.0000000,511.0000000
PPX-TDG,1,20220908,103500,511.2000000,511.2000000,511.2000000,511.2000000
PPX-TDG,1,20220908,111500,512.1000000,512.1000000,512.1000000,512.1000000
PPX-TDG,1,20220908,124900,517.2000000,517.2000000,517.2000000,517.2000000
PPX-TDG,1,20220908,131800,520.2000000,520.2000000,520.2000000,520.2000000
PPX-TDG,1,20220908,132700,520.4000000,520.4000000,520.4000000,520.4000000
PPX-TDG,1,20220908,133800,520.0000000,520.0000000,520.0000000,520.0000000
PPX-TDG,1,20220908,155300,512.3000000,512.3000000,512.3000000,512.3000000
PPX-TDG,1,20220908,163500,508.1000000,508.1000000,508.1000000,508.1000000
PPX-TDG,1,20220908,204300,513.4000000,513.4000000,513.4000000,513.4000000
PPX-TDG,1,20220908,222800,513.2000000,513.2000000,513.2000000,513.2000000
PPX-TDG,1,20220908,223200,512.6000000,512.6000000,512.6000000,512.6000000
PPX-TDG,1,20220908,223700,512.9000000,512.9000000,512.9000000,512.9000000
PPX-TDG,1,20220908,224100,513.2000000,513.2000000,513.2000000,513.2000000
PPX-TDG,1,20220908,230300,513.8000000,513.8000000,513.8000000,513.8000000
PPX-TDG,1,20220908,232700,513.8000000,513.8000000,513.8000000,513.8000000
PPX-TDG,1,20220909,090100,516.3000000,516.3000000,516.3000000,516.3000000
PPX-TDG,1,20220909,103300,521.8000000,521.8000000,521.8000000,521.8000000
PPX-TDG,1,20220909,105500,522.1000000,522.1000000,522.1000000,522.1000000
PPX-TDG,1,20220909,110500,521.9000000,521.9000000,521.9000000,521.9000000
PPX-TDG,1,20220909,111700,526.3000000,526.3000000,526.3000000,526.3000000
PPX-TDG,1,20220909,113200,525.6000000,525.6000000,525.6000000,525.6000000
PPX-TDG,1,20220909,120100,527.0000000,527.0000000,527.0000000,527.0000000
PPX-TDG,1,20220909,120600,526.3000000,526.3000000,526.3000000,526.3000000
PPX-TDG,1,20220909,123700,525.8000000,525.8000000,525.8000000,525.8000000
PPX-TDG,1,20220909,125800,524.2000000,524.2000000,524.2000000,524.2000000
PPX-TDG,1,20220909,135900,524.5000000,524.5000000,524.5000000,524.5000000
PPX-TDG,1,20220909,140400,522.3000000,522.3000000,522.3000000,522.3000000
PPX-TDG,1,20220909,145700,523.0000000,523.0000000,523.0000000,523.0000000
PPX-TDG,1,20220909,155200,523.3000000,523.3000000,523.3000000,523.3000000
PPX-TDG,1,20220909,164500,520.2000000,520.2000000,520.2000000,520.2000000
PPX-TDG,1,20220909,164600,520.2000000,520.2000000,520.2000000,520.2000000
PPX-TDG,1,20220909,170900,523.4000000,523.4000000,523.4000000,523.4000000
PPX-TDG,1,20220909,173800,524.1000000,524.1000000,524.1000000,524.1000000
PPX-TDG,1,20220909,182400,522.3000000,522.3000000,522.3000000,522.3000000
PPX-TDG,1,20220909,182900,522.9000000,522.9000000,522.9000000,522.9000000
PPX-TDG,1,20220909,183600,522.8000000,522.8000000,522.8000000,522.8000000
PPX-TDG,1,20220909,192900,522.7000000,522.7000000,522.7000000,522.7000000
PPX-TDG,1,20220909,201100,522.8000000,522.8000000,522.8000000,522.8000000
PPX-TDG,1,20220909,201600,522.8000000,522.8000000,522.8000000,522.8000000
PPX-TDG,1,20220909,202500,523.1000000,523.1000000,523.1000000,523.1000000
PPX-TDG,1,20220909,222900,523.3000000,523.3000000,523.3000000,523.3000000
PPX-TDG,1,20220909,224100,522.7000000,522.7000000,522.7000000,522.7000000
PPX-TDG,1,20220909,230300,523.2000000,523.2000000,523.2000000,523.2000000
PPX-TDG,1,20220909,232700,523.2000000,523.2000000,523.2000000,523.2000000
PPX-TDG,1,20220912,090100,525.7000000,525.7000000,525.7000000,525.7000000
PPX-TDG,1,20220912,091100,525.3000000,525.3000000,525.3000000,525.3000000
PPX-TDG,1,20220912,091200,525.0000000,525.0000000,525.0000000,525.0000000
PPX-TDG,1,20220912,103500,525.7000000,525.7000000,525.7000000,525.7000000
PPX-TDG,1,20220912,104000,525.4000000,525.4000000,525.4000000,525.4000000
PPX-TDG,1,20220912,104100,526.0000000,526.0000000,526.0000000,526.0000000
PPX-TDG,1,20220912,120100,526.4000000,526.4000000,526.4000000,526.4000000
PPX-TDG,1,20220912,124400,525.7000000,525.7000000,525.7000000,525.7000000
PPX-TDG,1,20220912,125400,525.8000000,525.8000000,525.8000000,525.8000000
PPX-TDG,1,20220912,130500,525.9000000,525.9000000,525.9000000,525.9000000
PPX-TDG,1,20220912,134100,527.0000000,527.0000000,527.0000000,527.0000000
PPX-TDG,1,20220912,143000,526.3000000,526.3000000,526.3000000,526.3000000
PPX-TDG,1,20220912,143700,526.6000000,526.6000000,526.6000000,526.6000000
PPX-TDG,1,20220912,154100,527.5000000,527.5000000,527.5000000,527.5000000
PPX-TDG,1,20220912,154500,527.0000000,527.0000000,527.0000000,527.0000000
PPX-TDG,1,20220912,163200,527.6000000,527.6000000,527.6000000,527.6000000
PPX-TDG,1,20220912,165200,531.0000000,531.0000000,531.0000000,531.0000000
PPX-TDG,1,20220912,170100,533.5000000,533.5000000,533.5000000,533.5000000
PPX-TDG,1,20220912,181000,528.9000000,528.9000000,528.9000000,528.9000000
PPX-TDG,1,20220912,182900,529.8000000,529.8000000,529.8000000,529.8000000
PPX-TDG,1,20220912,183600,530.4000000,530.4000000,530.4000000,530.4000000
PPX-TDG,1,20220912,184200,529.2000000,529.2000000,529.2000000,529.2000000
PPX-TDG,1,20220912,191600,529.4000000,529.4000000,529.4000000,529.4000000
PPX-TDG,1,20220912,203200,530.6000000,530.6000000,530.6000000,530.6000000
PPX-TDG,1,20220912,213700,529.9000000,529.9000000,529.9000000,529.9000000
PPX-TDG,1,20220912,230300,530.2000000,530.2000000,530.2000000,530.2000000
PPX-TDG,1,20220912,232700,530.2000000,530.2000000,530.2000000,530.2000000
PPX-TDG,1,20220913,100400,537.0000000,537.0000000,537.0000000,537.0000000
PPX-TDG,1,20220913,100900,535.8000000,535.8000000,535.8000000,535.8000000
PPX-TDG,1,20220913,102500,536.7000000,536.7000000,536.7000000,536.7000000
PPX-TDG,1,20220913,103600,537.0000000,537.0000000,537.0000000,537.0000000
PPX-TDG,1,20220913,103800,537.1000000,537.1000000,537.1000000,537.1000000
PPX-TDG,1,20220913,104200,535.7000000,535.7000000,535.7000000,535.7000000
PPX-TDG,1,20220913,110200,538.5000000,538.5000000,538.5000000,538.5000000
PPX-TDG,1,20220913,121000,535.5000000,535.5000000,535.5000000,535.5000000
PPX-TDG,1,20220913,123300,535.9000000,535.9000000,535.9000000,535.9000000
PPX-TDG,1,20220913,125700,537.1000000,537.1000000,537.1000000,537.1000000
PPX-TDG,1,20220913,131600,537.5000000,537.5000000,537.5000000,537.5000000
PPX-TDG,1,20220913,140900,539.0000000,539.0000000,539.0000000,539.0000000
PPX-TDG,1,20220913,141400,539.0000000,539.0000000,539.0000000,539.0000000
PPX-TDG,1,20220913,142400,539.1000000,539.1000000,539.1000000,539.1000000
PPX-TDG,1,20220913,144700,539.3000000,539.3000000,539.3000000,539.3000000
PPX-TDG,1,20220913,145700,539.2000000,539.2000000,539.2000000,539.2000000
PPX-TDG,1,20220913,154400,530.7000000,530.7000000,530.7000000,530.7000000
PPX-TDG,1,20220913,154700,531.3000000,531.3000000,531.3000000,531.3000000
PPX-TDG,1,20220913,155700,528.1000000,528.1000000,528.1000000,528.1000000
PPX-TDG,1,20220913,170500,525.0000000,525.0000000,525.0000000,525.0000000
PPX-TDG,1,20220913,172100,526.7000000,526.7000000,526.7000000,526.7000000
PPX-TDG,1,20220913,174200,525.6000000,525.6000000,525.6000000,525.6000000
PPX-TDG,1,20220913,181200,523.8000000,523.8000000,523.8000000,523.8000000
PPX-TDG,1,20220913,182500,523.3000000,523.3000000,523.3000000,523.3000000
PPX-TDG,1,20220913,183000,523.0000000,523.0000000,523.0000000,523.0000000
PPX-TDG,1,20220913,204100,524.3000000,524.3000000,524.3000000,524.3000000
PPX-TDG,1,20220913,222700,519.6000000,519.6000000,519.6000000,519.6000000
PPX-TDG,1,20220913,230300,518.7000000,518.7000000,518.7000000,518.7000000
PPX-TDG,1,20220913,232700,518.7000000,518.7000000,518.7000000,518.7000000
PPX-TDG,1,20220914,090100,518.6000000,518.6000000,518.6000000,518.6000000
PPX-TDG,1,20220914,091500,518.5000000,518.5000000,518.5000000,518.5000000
PPX-TDG,1,20220914,100800,520.7000000,520.7000000,520.7000000,520.7000000
PPX-TDG,1,20220914,104200,521.8000000,521.8000000,521.8000000,521.8000000
PPX-TDG,1,20220914,120400,524.0000000,524.0000000,524.0000000,524.0000000
PPX-TDG,1,20220914,130000,522.0000000,522.1000000,522.0000000,522.1000000
PPX-TDG,1,20220914,135000,521.3000000,521.3000000,521.3000000,521.3000000
PPX-TDG,1,20220914,141100,522.3000000,522.3000000,522.3000000,522.3000000
PPX-TDG,1,20220914,141800,521.2000000,521.2000000,521.2000000,521.2000000
PPX-TDG,1,20220914,142100,520.5000000,520.5000000,520.5000000,520.5000000
PPX-TDG,1,20220914,151200,515.0000000,515.0000000,515.0000000,515.0000000
PPX-TDG,1,20220914,154600,516.9000000,516.9000000,516.9000000,516.9000000
PPX-TDG,1,20220914,170000,519.0000000,519.0000000,519.0000000,519.0000000
PPX-TDG,1,20220914,173100,515.7000000,515.7000000,515.7000000,515.7000000
PPX-TDG,1,20220914,180300,518.9000000,518.9000000,518.9000000,518.9000000
PPX-TDG,1,20220914,181400,519.8000000,519.8000000,519.8000000,519.8000000
PPX-TDG,1,20220914,182700,519.3000000,519.3000000,519.3000000,519.3000000
PPX-TDG,1,20220914,202300,521.2000000,521.2000000,521.2000000,521.2000000
PPX-TDG,1,20220914,204900,519.0000000,519.0000000,519.0000000,519.0000000
PPX-TDG,1,20220914,205000,519.0000000,519.0000000,519.0000000,519.0000000
PPX-TDG,1,20220914,230300,520.8000000,520.8000000,520.8000000,520.8000000
PPX-TDG,1,20220914,232700,520.8000000,520.8000000,520.8000000,520.8000000
PPX-TDG,1,20220915,092300,520.0000000,520.0000000,520.0000000,520.0000000
PPX-TDG,1,20220915,103100,521.3000000,521.3000000,521.3000000,521.3000000
PPX-TDG,1,20220915,104100,520.1000000,520.1000000,520.1000000,520.1000000
PPX-TDG,1,20220915,111500,518.2000000,518.2000000,518.2000000,518.2000000
PPX-TDG,1,20220915,114300,517.5000000,517.5000000,517.5000000,517.5000000
PPX-TDG,1,20220915,122400,513.4000000,513.4000000,513.4000000,513.4000000
PPX-TDG,1,20220915,124300,515.4000000,515.4000000,515.4000000,515.4000000
PPX-TDG,1,20220915,145400,512.4000000,512.4000000,512.4000000,512.4000000
PPX-TDG,1,20220915,151200,511.8000000,511.8000000,511.8000000,511.8000000
PPX-TDG,1,20220915,151800,511.9000000,511.9000000,511.9000000,511.9000000
PPX-TDG,1,20220915,152300,510.7000000,510.7000000,510.7000000,510.7000000
PPX-TDG,1,20220915,152400,510.3000000,510.3000000,510.3000000,510.3000000
PPX-TDG,1,20220915,152800,510.0000000,510.0000000,510.0000000,510.0000000
PPX-TDG,1,20220915,155600,510.4000000,510.4000000,510.4000000,510.4000000
PPX-TDG,1,20220915,162500,504.8000000,504.8000000,504.8000000,504.8000000
PPX-TDG,1,20220915,163200,506.1000000,506.1000000,506.1000000,506.1000000
PPX-TDG,1,20220915,163600,507.6000000,507.6000000,507.6000000,507.6000000
PPX-TDG,1,20220915,164300,508.5000000,508.5000000,508.5000000,508.5000000
PPX-TDG,1,20220915,165800,510.0000000,510.0000000,510.0000000,510.0000000
PPX-TDG,1,20220915,174800,507.2000000,507.2000000,507.2000000,507.2000000
PPX-TDG,1,20220915,181700,502.9000000,502.9000000,502.9000000,502.9000000
PPX-TDG,1,20220915,182900,505.0000000,505.0000000,505.0000000,505.0000000
PPX-TDG,1,20220915,183600,504.5000000,504.5000000,504.5000000,504.5000000
PPX-TDG,1,20220915,185700,503.5000000,503.5000000,503.5000000,503.5000000
PPX-TDG,1,20220915,200700,505.9000000,505.9000000,505.9000000,505.9000000
PPX-TDG,1,20220915,210400,505.6000000,506.1000000,505.6000000,506.1000000
PPX-TDG,1,20220915,211400,506.6000000,506.6000000,506.6000000,506.6000000
PPX-TDG,1,20220915,212000,506.0000000,506.0000000,506.0000000,506.0000000
PPX-TDG,1,20220915,212100,505.8000000,505.8000000,505.8000000,505.8000000
PPX-TDG,1,20220915,224300,503.1000000,503.1000000,503.0000000,503.0000000
PPX-TDG,1,20220915,230300,503.3000000,503.3000000,503.3000000,503.3000000
PPX-TDG,1,20220915,232700,503.3000000,503.3000000,503.3000000,503.3000000
PPX-TDG,1,20220916,091600,500.0000000,500.0000000,500.0000000,500.0000000
PPX-TDG,1,20220916,093600,500.9000000,500.9000000,500.9000000,500.9000000
PPX-TDG,1,20220916,093700,502.7000000,504.7000000,502.5000000,502.5000000
PPX-TDG,1,20220916,093800,503.0000000,503.0000000,503.0000000,503.0000000
PPX-TDG,1,20220916,094800,504.2000000,504.2000000,504.2000000,504.2000000
PPX-TDG,1,20220916,095400,501.4000000,501.4000000,501.4000000,501.4000000
PPX-TDG,1,20220916,100700,496.0000000,496.0000000,496.0000000,496.0000000
PPX-TDG,1,20220916,100800,495.4000000,495.4000000,495.4000000,495.4000000
PPX-TDG,1,20220916,102900,496.5500000,496.5500000,496.5500000,496.5500000
PPX-TDG,1,20220916,103400,496.2500000,496.2500000,496.2500000,496.2500000
PPX-TDG,1,20220916,112100,496.3500000,496.3500000,496.3500000,496.3500000
PPX-TDG,1,20220916,113700,493.9000000,493.9000000,493.9000000,493.9000000
PPX-TDG,1,20220916,115100,493.1000000,493.1000000,493.1000000,493.1000000
PPX-TDG,1,20220916,120200,493.8500000,493.8500000,493.8500000,493.8500000
PPX-TDG,1,20220916,120300,493.8500000,494.9000000,493.8500000,494.9000000
PPX-TDG,1,20220916,122400,494.2500000,494.2500000,494.2500000,494.2500000
PPX-TDG,1,20220916,125900,495.2500000,495.2500000,495.2500000,495.2500000
PPX-TDG,1,20220916,140800,495.2500000,495.2500000,495.2500000,495.2500000
PPX-TDG,1,20220916,145300,495.8500000,495.8500000,495.8500000,495.8500000
PPX-TDG,1,20220916,151200,495.2000000,495.2000000,494.9500000,494.9500000
PPX-TDG,1,20220916,153700,493.4500000,493.4500000,493.4500000,493.4500000
PPX-TDG,1,20220916,155100,493.5500000,493.5500000,493.5500000,493.5500000
PPX-TDG,1,20220916,160400,493.2500000,493.2500000,493.2500000,493.2500000
PPX-TDG,1,20220916,160600,492.8000000,492.8000000,492.8000000,492.8000000
PPX-TDG,1,20220916,162900,494.6000000,494.6000000,494.6000000,494.6000000
PPX-TDG,1,20220916,174200,498.3500000,498.3500000,498.3500000,498.3500000
PPX-TDG,1,20220916,174700,498.5000000,498.5000000,498.5000000,498.5000000
PPX-TDG,1,20220916,183700,494.0000000,494.0000000,494.0000000,494.0000000
PPX-TDG,1,20220916,192100,492.3500000,492.3500000,492.3500000,492.3500000
PPX-TDG,1,20220916,192800,492.0000000,492.0000000,492.0000000,492.0000000
PPX-TDG,1,20220916,221400,495.4500000,495.4500000,495.4500000,495.4500000
PPX-TDG,1,20220916,223100,496.0000000,496.0000000,496.0000000,496.0000000
PPX-TDG,1,20220916,223200,496.0500000,496.0500000,496.0500000,496.0500000
PPX-TDG,1,20220916,223300,496.0500000,496.0500000,496.0500000,496.0500000
PPX-TDG,1,20220916,224500,496.4500000,496.4500000,496.4500000,496.4500000
PPX-TDG,1,20220916,230300,497.2500000,497.2500000,497.2500000,497.2500000
PPX-TDG,1,20220916,232700,497.2500000,497.2500000,497.2500000,497.2500000
PPX-TDG,1,20220919,090100,496.5500000,496.5500000,496.5500000,496.5500000
